,Unnamed: 0,QId,QPostTypeId,QAcceptedAnswerId,QOwnerUserId,QAnswerCount,QCommentCount,QFavoriteCount,QCommunityOwnedDate,QCreationDate,QScore,QViewCount,QTitle,QBody,QTags,QStackTrace,Webpack,React,Express,Vue,Jest,Moment,Lodash
29378,28850,59140940,1,0,10864386,2.0,0.0,0.0,0.0,2019-12-02T14:26:24.457,0.0,11829.0,"ERROR in node_modules/@types/lodash/common/collection.d.ts(1783,24): error TS2304: Cannot find name 'Exclude'","<p>Whenever I try to run <code>ng serve</code> command getting the following error. Below is the error detail.</p>

<blockquote>
  <p>ERROR in node_modules/@types/lodash/common/collection.d.ts(1783,24): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/collection.d.ts(1805,46): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/collection.d.ts(1827,46): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(818,12): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(827,12): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(837,12): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(848,12): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(853,45): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(870,34): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(878,34): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(887,34): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(897,34): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(902,43): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(916,34): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(924,34): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(933,34): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(943,34): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(948,43): error TS2304: Cannot find name 'NonNullable'.
  node_modules/@types/lodash/common/object.d.ts(1689,12): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1706,12): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1723,12): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1740,12): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1817,12): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1841,12): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1865,12): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1874,12): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1898,12): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1974,34): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(1998,34): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(2022,34): error TS2304: Cannot find name 'Exclude'.
  node_modules/@types/lodash/common/object.d.ts(2046,34): error TS2304: Cannot find name 'Exclude'.
  src/app/dashboard/dashboard.component.ts(5,21): error TS2307: Cannot find module 'chart.js/src/chart.js'.</p>
</blockquote>

<p>And Below is my package.json file</p>

<pre><code>{
    ""name"": ""TestApplication"",
    ""version"": ""0.0.0"",
    ""license"": ""MIT"",
    ""angular-cli"": {},
    ""scripts"": {
        ""ng"": ""ng"",
        ""start"": ""ng serve --host 0.0.0.0 --port 4200"",
        ""hmr"": ""ng serve --host 0.0.0.0 --port 4200 4201 --hmr -e=hmr"",
        ""test"": ""ng test"",
        ""pree2e"": ""webdriver-manager update --standalone false --gecko false"",
        ""e2e"": ""protractor""
    },
    ""private"": true,
    ""dependencies"": {
        ""@angular/animations"": ""^5.2.5"",
        ""@angular/cdk"": ""^5.2.5"",
        ""@angular/common"": ""^5.2.5"",
        ""@angular/compiler"": ""^5.2.5"",
        ""@angular/core"": ""^5.2.5"",
        ""@angular/forms"": ""^5.2.5"",
        ""@angular/http"": ""^5.2.5"",
        ""@angular/platform-browser"": ""^5.2.5"",
        ""@angular/platform-browser-dynamic"": ""^5.2.5"",
        ""@angular/router"": ""^5.2.5"",
        ""@aspnet/signalr"": ""1.0.0-preview1-28189"",
        ""@durwella/zoomable-canvas"": ""^1.1.0"",
        ""@types/bootstrap"": ""^3.3.33"",
        ""@types/jquery"": ""^3.2.12"",
        ""@types/jquery.blockui"": ""0.0.28"",
        ""@types/jquery.validation"": ""^1.16.3"",
        ""@types/lodash"": ""^4.14.121"",
        ""@types/moment"": ""^2.13.0"",
        ""@types/moment-timezone"": ""^0.2.34"",
        ""@types/signalr"": ""^2.2.33"",
        ""@types/toastr"": ""^2.1.33"",
        ""abp-ng2-module"": ""^2.0.0"",
        ""abp-web-resources"": ""^3.5.0"",
        ""adal-angular5"": ""^1.0.36"",
        ""angular2-multiselect-dropdown"": ""^2.9.0"",
        ""animate.css"": ""^3.5.2"",
        ""block-ui"": ""^2.70.1"",
        ""bootstrap"": ""^3.3.7"",
        ""bootstrap-select"": ""^1.12.2"",
        ""bootstrap-submenu"": ""^3.0.0"",
        ""chart.js"": ""^2.6.0"",
        ""core-js"": ""^2.4.1"",
        ""famfamfam-flags"": ""^1.0.0"",
        ""flot"": ""^0.8.0-alpha"",
        ""font-awesome"": ""^4.7.0"",
        ""jasmine"": ""^3.3.1"",
        ""jquery"": ""^3.1.1"",
        ""jquery-countto"": ""^1.2.0"",
        ""jquery-migrate"": ""^3.0.0"",
        ""jquery-slimscroll"": ""^1.3.8"",
        ""jquery-sparkline"": ""^2.4.0"",
        ""js-cookie"": ""^2.1.4"",
        ""lodash"": ""^4.17.15"",
        ""moment"": ""^2.18.1"",
        ""moment-timezone"": ""^0.5.13"",
        ""morris.js"": ""^0.5.0"",
        ""ng2-charts"": ""^1.6.0"",
        ""ng2-ckeditor"": ""^1.2.1"",
        ""ng2-search-filter"": ""^0.4.7"",
        ""ng2-toastr"": ""^4.1.2"",
        ""ngx-bootstrap"": ""^2.0.2"",
        ""ngx-debounce-click"": ""0.0.1"",
        ""ngx-image-zoom"": ""^0.3.3"",
        ""ngx-loading"": ""^2.0.1"",
        ""ngx-pagination"": ""^3.0.3"",
        ""ngx-pinch-zoom"": ""^1.2.0"",
        ""ngx-spinner"": ""6.1.2"",
        ""node-waves"": ""^0.7.5"",
        ""push.js"": ""1.0.4"",
        ""raphael"": ""^2.2.7"",
        ""rxjs"": ""^5.5.2"",
        ""signalr"": ""^2.2.1"",
        ""simple-line-icons"": ""^2.4.1"",
        ""spin.js"": ""^2.3.2"",
        ""sweetalert"": ""^2.0.8"",
        ""toastr"": ""^2.1.2"",
        ""ts-helpers"": ""^1.1.2"",
        ""web-animations-js"": ""^2.3.1"",
        ""zone.js"": ""0.8.18""
    },
    ""devDependencies"": {
        ""@angular/cli"": ""^1.6.8"",
        ""@angular/compiler-cli"": ""^5.2.5"",
        ""@angularclass/hmr"": ""^2.1.3"",
        ""@types/jasmine"": ""2.8.6"",
        ""@types/jasminewd2"": ""2.0.3"",
        ""@types/node"": ""^8.0.27"",
        ""codelyzer"": ""^3.1.2"",
        ""jasmine-core"": ""^2.5.2"",
        ""jasmine-spec-reporter"": ""^4.2.1"",
        ""karma"": ""^1.4.1"",
        ""karma-chrome-launcher"": ""^2.0.0"",
        ""karma-cli"": ""^1.0.1"",
        ""karma-coverage-istanbul-reporter"": ""^1.3.0"",
        ""karma-jasmine"": ""^1.1.0"",
        ""karma-jasmine-html-reporter"": ""^0.2.2"",
        ""node-sass"": ""^4.13.0"",
        ""nswag"": ""^11.12.7"",
        ""protractor"": ""^5.1.1"",
        ""ts-node"": ""^3.3.0"",
        ""tslint"": ""^5.7.0"",
        ""typescript"": ""2.5.3""
    }
}
</code></pre>

<p>So far I tried:</p>

<ol>
<li>npm install</li>
<li>changed the TypeScript version to 2.8</li>
<li>Deleted the node_modules and ran the npm install command </li>
<li>updated all the components to the latest version.</li>
</ol>

<p>Any idea/suggestion is much appreciated.</p>
",<angular><typescript><npm><angular-cli><lodash>,0.0,0,0,0,0,0,0,1
30204,29676,59864001,1,0,11702338,0.0,7.0,0.0,0.0,2020-01-22T16:15:47.640,4.0,1071.0,Upgrade a package that isn't in package.json,"<p>I get a warning from GitHub today, asking me to handle vulnerability caused by <strong>lodash</strong> that version is lower than 4.17.12 (<a href=""https://i.stack.imgur.com/8Qyc0.png"" rel=""nofollow noreferrer"">This GitHub Alert</a>).</p>

<p>But I don't directly use lodash at this time, it's used by my dependencies. Though all of the dependencies use lodash 4.17.15, a 4.17.11 is still there. Followings are the outputs of <code>yarn list --pattern lodash</code>.</p>

<pre><code>...more dependencies above
├─ cheerio@1.0.0-rc.3
│  └─ lodash@4.17.15
├─ global-tunnel-ng@2.7.1
│  └─ lodash@4.17.15
├─ istanbul-lib-instrument@3.3.0
│  └─ lodash@4.17.15
├─ jest-config@24.9.0
│  └─ lodash@4.17.15
├─ lodash@4.17.11
</code></pre>

<p>Then I tried <code>yarn remove lodash</code>, but got <code>error This module isn't specified in a package.json file.</code></p>

<p><strong>So how do I upgrade the package(or remove it) that isn't in my packages.json?</strong></p>
",<javascript><github><npm><lodash><yarnpkg>,0.0,0,0,0,0,0,0,1
30375,29847,60001130,1,0,11848651,2.0,2.0,0.0,0.0,2020-01-31T09:27:31.753,0.0,5979.0,Uncaught ReferenceError: require is not defined?,"<p>I have downloaded node-js and I am using npm inside a folder. I have downloaded the <strong>lodash</strong> package as a dependency and it is in the <strong>node modules</strong> folder.</p>

<p>but when I try to use it using <strong>require()</strong> it is giving above mentioned error in the console and suggesting to use <strong>ES6 modul</strong>e by vs code and require is a module of <strong>common.js</strong></p>

<p>I have a package.json file and lodash is listed as a dependency. I am able to run lodash in the command line using node server but not in the browser</p>

<p>Do we need any other package installed in order for require() function to run other than <strong>node-js</strong>?
what am I doing wrong?
I am on windows and using the latest version of node and npm
    let a = require('lodash');</p>
",<javascript><node.js><npm><lodash>,0.0,0,0,0,0,0,0,1
31123,30595,60700036,1,0,2304751,1.0,1.0,0.0,0.0,2020-03-16T03:34:05.467,15.0,7229.0,Tree shaking in NextJS includes all of node_modules package even if not using it all,"<p>Below is a screen shot of my package size from Next JS. What I want to point out is the <code>react-color</code> components under <code>node_modules</code>. I am importing them this way:</p>

<p><code>import { GithubPickerProps, GithubPicker, AlphaPicker } from 'react-color';</code></p>

<p>But you see it includes all the things I'm not using such as <code>photoshop.js</code>, <code>sketch.js</code>, etc.</p>

<p>How do I get it not to bundle the things I'm not using with tree shaking?</p>

<p>I did notice that <code>import { debounce } from 'lodash';</code> imported all of <code>lodash</code> but <code>import debounce from 'lodash/debounce';</code> reduced the package size by 200kB.</p>

<p><a href=""https://i.stack.imgur.com/vl7su.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/vl7su.jpg"" alt=""enter image description here""></a></p>
",<reactjs><typescript><npm><lodash><next.js>,0.0,0,0,0,0,0,0,1
31181,30653,60748212,1,0,10541642,0.0,3.0,0.0,0.0,2020-03-18T22:13:24.143,0.0,39.0,Select is not getting populated with the element inside a Map object,"<p>I have the following code:</p>

<pre><code>import React, { Component } from 'react';
import { render } from 'react-dom';
import Hello from './Hello';
import './style.css';
import _ from ""lodash"";

interface AppProps { }
interface AppState {
  name: string;
}

class App extends Component&lt;AppProps, AppState&gt; {
  constructor(props) {
    super(props);
    this.state = {
      name: 'React'
    };
  }

  render() {

    let options = new Map(_.range(2002, 1920).map(yr =&gt; [yr.toString(), yr]));
    console.log(options);

    return (
      &lt;div&gt;
        &lt;Hello name={this.state.name} /&gt;
        &lt;p&gt;
          Start editing to see some magic happen :)
        &lt;/p&gt;
        &lt;select&gt;
        {
          [...options.keys()].map((key: string) =&gt; {
            return (&lt;option value={key} key={key}&gt;{options.get(key)}&lt;/option&gt;);
          })
        }
        &lt;/select&gt;

      &lt;/div&gt;
    );
  }
}

render(&lt;App /&gt;, document.getElementById('root'));
</code></pre>

<p><a href=""https://stackblitz.com/edit/react-ts-6jygtm?file=index.tsx"" rel=""nofollow noreferrer"">https://stackblitz.com/edit/react-ts-6jygtm?file=index.tsx</a></p>

<p>Do you have any idea of why the <code>Select</code> element is not getting populated with the elements inside that <code>Map</code> object?</p>

<p>I'm getting these errors:</p>

<p><a href=""https://i.stack.imgur.com/bUrgP.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/bUrgP.png"" alt=""enter image description here""></a></p>
",<javascript><reactjs><typescript><npm><lodash>,0.0,0,0,0,0,0,0,1
32111,31583,61554829,1,61554910,7579703,1.0,0.0,0.0,0.0,2020-05-02T05:17:38.093,0.0,352.0,Lodash like import implementation,"<p>I am looking for references on How to implement lodash like imports for my module which is a npm package.
Example
in lodash we can import like <br/> <code>import get from ""lodash/get"";</code></p>

<p>Currently in my module we can import like this <br/><br/><code>import {sample1} from ""module"";</code> <br/><br/>but it would be great if we can import like this <br/><br/><code>import sample1 from ""module/sample1"";</code></p>
",<javascript><npm><package><lodash>,0.0,0,0,0,0,0,0,1
32963,32435,62327305,1,62327652,7704544,2.0,0.0,0.0,0.0,2020-06-11T14:58:45.600,1.0,97.0,Transform object by removing a property but maintaining its content,"<p>I'm trying to find a method to ""reduce"" an object.
This is what i have</p>

<pre><code>{ _attributes: { name: 'titolo', description: 'il titolo della sezione' },
  field:
   [ { _attributes:
        { name: 'titolo',
          type: 'input',
          label: 'titolo',
          value: 'titolo' } },
     { _attributes:
        { name: 'colore',
          type: 'input',
          select: 'giallo,blu',
          label: 'seleziona il colore',
          value: 'titolo' } }
    ] 
}
</code></pre>

<p>and this is what i'd like to have</p>

<pre><code>{  name: 'titolo', description: 'il titolo della sezione' ,
  field:
   [ 
        { name: 'titolo',
          type: 'input',
          label: 'titolo',
          value: 'titolo' } ,

        { name: 'colore',
          type: 'input',
          select: 'giallo,blu',
          label: 'seleziona il colore',
          value: 'titolo' } 
    ] 
}
</code></pre>

<p>Basically removing the _attributes property, but maintaining its content.
I'd like to know if is there some smart method other than looping the object.</p>
",<javascript><npm><lodash>,0.0,0,0,0,0,0,0,1
33458,32930,62787452,1,0,9702455,1.0,0.0,0.0,0.0,2020-07-08T04:15:53.407,1.0,680.0,Lodash version number is mismatch in package-lock.json?,"<p>i am using the lodash latest version. But in package-lock.json. It's in version @4.17.4. Because of this veracode is showing high risk vulnerability in lodash. When i ran npm audit.</p>
<pre><code>Invalid: lock file's lodash@4.17.4 does not satisfy lodash@4.17.15
</code></pre>
<p>it shows like this.</p>
<p>After giving npm audit fix. Its still in the same version number in package-lock.json.</p>
<p>Is there any way to update the version number in package-lock.json.</p>
<p>Please help me with this. Thanks in advance.</p>
",<reactjs><npm><lodash><veracode>,0.0,0,0,0,0,0,0,1
34521,33993,63707603,1,0,203018,1.0,4.0,0.0,0.0,2020-09-02T14:21:30.943,11.0,21380.0,"lodash error while building /@types/lodash/common/object.d.ts (1188,142): '(' expected","<p>Everything was fine, but suddenly my build started to fail. And these are the errors I am seeing</p>
<pre><code>ERROR in /node_modules/@types/lodash/common/function.d.ts (852,68): ';' expected.

ERROR in /node_modules/@types/lodash/common/common.d.ts (9,11): ';' expected.

ERROR in /node_modules/@types/lodash/common/common.d.ts (9,56): '(' expected.

ERROR in /node_modules/@types/lodash/common/common.d.ts (9,72): '(' expected.

ERROR in /node_modules/@types/lodash/common/common.d.ts (9,86): '(' expected.

ERROR in /node_modules/@types/lodash/common/common.d.ts (9,103): '(' expected.
</code></pre>
<p>My package.json shows following versions for typescript and lodash:</p>
<pre><code>&quot;@types/lodash&quot;: &quot;^4.14.74&quot;,
&quot;typescript&quot;: &quot;2.1.5&quot;,
</code></pre>
<p>I tried to use <code>npm i -D @types/lodash@ts2.1.5</code> , but that didn't help as npm throws an error saying No compatible version found.</p>
<p>Anyone know what version for lodash I can use?</p>
",<javascript><typescript><npm><lodash>,0.0,0,0,0,0,0,0,1
34607,34079,63785650,1,0,6025788,1.0,0.0,0.0,0.0,2020-09-08T00:24:03.657,1.0,943.0,"Can I use package.json ""resolutions"" to substitute in lodash-es for lodash?","<p>Pretty straightforward, I'm wondering if resolutions can be used in this fashion (substituting in a <em>different</em>) package like you can for dependencies.</p>
<pre class=""lang-js prettyprint-override""><code>  &quot;resolutions&quot;: {
    &quot;lodash&quot;: &quot;npm:lodash-es@^14.7.x&quot;
  },
</code></pre>
<p>And if I can do that with NPM or Yarn, are there problems beyond the normal risks if I were to force <code>lodash</code> to a certain version.</p>
",<javascript><npm><lodash><yarnpkg><yarn-workspaces>,0.0,0,0,0,0,0,0,1
36169,35641,65289529,1,0,13646749,1.0,2.0,0.0,0.0,2020-12-14T13:06:27.823,0.0,92.0,Installing lodash.filter,"<p>What is the difference between <code>npm install</code> and <code>npm install --save</code>?</p>
<p>I try to install <code>lodash.filter</code> using <code>npm install --save lodash.filter</code>. I thought it install the packet + describes it in package.json.
But the system says, she do not understand, what <code>lodash.filter</code> is.</p>
<p>Should I install <code>lodash.filter</code> again using <code>npm install lodash.filter</code>? Or what should I do? Uninstalling <code>lodash.filter</code> and trying to install it again?</p>
",<node.js><lodash><npm-install>,0.0,0,0,0,0,0,0,1
36870,36342,65894808,1,0,8897020,2.0,4.0,0.0,0.0,2021-01-26T01:40:46.107,0.0,165.0,How to get all properties of the second array of objects when comparing with the first?,"<p>I am using JavaScript with lodash and have two array of objects as follows:</p>
<pre><code>objArr1 = [{'x': 1, 'y': 2, 'z': 3}, {'x': 10, 'y': 20, 'z': 30}, {'x': 100, 'y': 200, 'z': 300}, {'x': 1000, 'y': 2000, 'z': 3000}, {'x': 10000, 'y': 20000, 'z': 30000}]

objArr2 = [{'x': 1, 'y': 2, 'a': 5}, {'x': 10, 'y': 20, 'a': 6}, {'x': 100, 'y': 200, 'a': 9}]
</code></pre>
<p>I am using the matching key as 'x' and I am able to get:</p>
<pre><code>_.intersectionBy(objArr1, objArr2, 'x')

[{'x': 1, 'y': 2, 'z': 3}, {'x': 10, 'y': 20, 'z': 30}, {'x': 100, 'y': 200, 'z': 300}]
</code></pre>
<p>However, I also need to get the 'a' property in the second array of objects.</p>
<p>e.g.</p>
<pre><code>[{'x': 1, 'y': 2, 'z': 3, 'a': 5}, {'x': 10, 'y': 20, 'z': 30, 'a': 6}, {'x': 100, 'y': 200, 'z': 300, 'a': 9}]
</code></pre>
<p>Couldn't seem to figure out using lodash.</p>
<p>Please help! Thanks!</p>
",<javascript><arrays><npm><lodash><javascript-objects>,0.0,0,0,0,0,0,0,1
37593,37065,66474855,1,66477733,1355504,1.0,0.0,0.0,0.0,2021-03-04T12:16:24.803,2.0,4308.0,How can I update only the lodash package a child dependent(required dependency package for babel/core) from lodash@4.17.19 to v4.17.21,"<p>Recently <code>lodash</code> package reported a security vulnerability issue on the github page. You can find details here. <a href=""https://github.com/lodash/lodash/issues/5083"" rel=""nofollow noreferrer"">https://github.com/lodash/lodash/issues/5083</a>.</p>
<pre>
This latest version of lodash has security vulnerability of Command Injection (CVE-2021-23337).
https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-23337
https://snyk.io/vuln/SNYK-JS-LODASH-1040724

All versions of package lodash; all versions of package org.fujion.webjars:lodash are vulnerable to Command Injection via template.
</pre>
<p>They have resolved the issue and its fix is present in the lodash v4.17.21.
I am using the Angular 10 version. I am not using lodash directly but, One of the angular package that is <code>@angular/localize@10.0.7</code> internally uses uses <code>@babel/core@7.8.3</code> and this babel internally uses <code>lodash@4.17.19</code>.</p>
<p>Angular people will update the version number in their latest release and currently, I don't want to upgrade to the latest version of angular. Therefore, my question is how can I update only the lodash package, a child dependent(required dependency package for babel/core) from lodash@4.17.19 to v4.17.21 ?</p>
",<javascript><angular><npm><lodash><angular-localize>,0.0,0,0,0,0,0,0,1
37697,37169,66546320,1,0,5698411,0.0,1.0,0.0,0.0,2021-03-09T11:49:15.677,1.0,254.0,TWISTLOCK Issue for lodash package while deploying,"<p>While deploying NODE code getting package vulnerability issue for lodash.
I have updated lodash package version to latest version 4.17.21 but, still showing vulnerability issue .
Below is the error.</p>
<p>lodash 4.17.19 High Fixed IN 4.17.21</p>
",<node.js><express><npm><jenkins-pipeline><lodash>,0.0,0,0,1,0,0,0,1
38173,37645,66933728,1,0,15522076,1.0,0.0,0.0,0.0,2021-04-03T17:00:27.093,0.0,693.0,How to fix NPM high severity vulnerabilities? (Pollution),"<p>i wanted to install some npm packages but i get the same error always</p>
<p>&quot;3 high severity vulnerabilities&quot;</p>
<p>when i press npm audit fix</p>
<p>i get always this:</p>
<p><a href=""https://i.stack.imgur.com/3oJIB.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/3oJIB.png"" alt=""this is the error i get with every command i use"" /></a></p>
<p>i tried updating lodash and  jsdoctypeparser since the links say that pollution problems come with old versions of lodash and jsdoctypeparser but it doesn't work (at least the command to run the update, it gives the same error)</p>
<p>also tried the npm audit fix --force but it's the same</p>
",<javascript><node.js><npm><lodash><npm-update>,0.0,0,0,0,0,0,0,1
38261,37733,67019220,1,0,3537901,6.0,3.0,0.0,0.0,2021-04-09T10:13:47.077,10.0,23539.0,Cypress: Module not found: Error: Can't resolve 'cypress/types/lodash,"<p>I am running my first test in Cypress from VS IDE and Cypress was working while until I encountered the error below without having changed or updated anything..</p>
<p>My Cypress (7.0.0) installed via NPM command using Node.js 14.16.1 is encountering &quot;Module not found: Error: Can't resolve 'cypress/types/lodash&quot; error message when executing my tests.</p>
<p>I have tried to remove all loadash files from the project and executing the code but the error remains unchanged.</p>
<p>Can someone please tell me how I can diagnose or fix this issue!!</p>
<hr />
<h2><strong>Error Message:</strong></h2>
<pre><code>Error: Webpack Compilation Error
./cypress/integration/myTests/helloWorld.test.js
Module not found: Error: Can't resolve 'cypress/types/lodash' in 'C:\Users\.....\Documents\.....\Tools\Cypress\Software\cypress\integration\myTests'
resolve 'cypress/types/lodash' in 'C:\Users\.....\Documents\.....\Tools\Cypress\Software\cypress\integration\myTests'
  Parsed request is a module
  using description file: C:\Users\.....\Documents\.....\Tools\Cypress\Software\package.json (relative path: ./cypress/integration/myTests)
    Field 'browser' doesn't contain a valid alias configuration
    Looked for and couldn't find the file at the following paths:
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\cypress\integration\myTests\node_modules]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\cypress\integration\node_modules]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\cypress\node_modules]
[C:\Users\.....\Documents\.....\Tools\Cypress\node_modules]
[C:\Users\.....\Documents\.....\Tools\node_modules]
[C:\Users\.....\Documents\.....\node_modules]
[C:\Users\.....\Documents\node_modules]
[C:\Users\.....\node_modules]
[C:\Users\node_modules]
[C:\node_modules]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash.js]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash.json]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash.jsx]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash.mjs]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash.coffee]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash\index]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash\index.js]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash\index.json]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash\index.jsx]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash\index.mjs]
[C:\Users\.....\Documents\.....\Tools\Cypress\Software\node_modules\cypress\types\lodash\index.coffee]
 @ ./cypress/integration/myTests/helloWorld.test.js 6:4-35
 
    at Watching.handle [as handler] (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\@cypress\webpack-preprocessor\dist\index.js:172:23)
    at C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\webpack\lib\Watching.js:99:9
    at AsyncSeriesHook.eval [as callAsync] (eval at create (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\tapable\lib\HookCodeFactory.js:33:10), &lt;anonymous&gt;:6:1)
    at AsyncSeriesHook.lazyCompileHook (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\tapable\lib\Hook.js:154:20)
    at Watching._done (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\webpack\lib\Watching.js:98:28)
    at C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\webpack\lib\Watching.js:73:19
    at Compiler.emitRecords (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\webpack\lib\Compiler.js:499:39)
    at C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\webpack\lib\Watching.js:54:20
    at C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\webpack\lib\Compiler.js:485:14
    at AsyncSeriesHook.eval [as callAsync] (eval at create (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\tapable\lib\HookCodeFactory.js:33:10), &lt;anonymous&gt;:6:1)
    at AsyncSeriesHook.lazyCompileHook (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\tapable\lib\Hook.js:154:20)
    at C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\webpack\lib\Compiler.js:482:27
    at C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\neo-async\async.js:2818:7
    at done (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\neo-async\async.js:3522:9)
    at AsyncSeriesHook.eval [as callAsync] (eval at create (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\tapable\lib\HookCodeFactory.js:33:10), &lt;anonymous&gt;:6:1)
    at AsyncSeriesHook.lazyCompileHook (C:\Users\.....\AppData\Local\Cypress\Cache\7.0.0\Cypress\resources\app\packages\server\node_modules\tapable\lib\Hook.js:154:20)
</code></pre>
",<javascript><node.js><npm><lodash><cypress>,0.0,0,0,0,0,0,0,1
