,Unnamed: 0,QId,QPostTypeId,QAcceptedAnswerId,QOwnerUserId,QAnswerCount,QCommentCount,QFavoriteCount,QCommunityOwnedDate,QCreationDate,QScore,QViewCount,QTitle,QBody,QTags,QStackTrace,Webpack,React,Express,Vue,Jest,Moment,Lodash,Asynchronous,Axios
20567,20567,51292558,1,0,8990663,7.0,3.0,0.0,0.0,2018-07-11T19:03:23.263,2.0,14861.0,I am trying to install axios but such error occured,"<p><strong>Command:</strong> <code>npm install --save axios</code></p>

<p>I am unable to install <code>axios</code>. I am using <code>reactnative</code> in windows and want to make a HTTP request</p>

<p><strong>Error</strong></p>

<pre><code>npm WARN optional SKIPPING OPTIONAL DEPENDENCY: fsevents@^1.2.3 (node_modules\sane\node_modules\fsevents):
npm WARN notsup SKIPPING OPTIONAL DEPENDENCY: Unsupported platform for fsevents@1.2.4: wanted {""os"":""darwin"",""arch"":""any""} (current: {""os"":""win32"",""arch"":""x64""})
npm WARN eslint-plugin-react-native@3.2.1 requires a peer of eslint@^3.17.0 || ^4.0.0 but none was installed.
npm ERR! path D:\reactnative\albums\node_modules\.staging\axios-29ec864b
npm ERR! code EPERM
npm ERR! errno -4048
npm ERR! syscall rename
npm ERR! Error: EPERM: operation not permitted, rename 'D:\reactnative\albums\node_modules\.staging\axios-29ec864b' -&gt; 'D:\reactnative\albums\node_modules\axios'
npm ERR!  { [Error: EPERM: operation not permitted, rename 'D:\reactnative\albums\node_modules\.staging\axios-29ec864b' -&gt; 'D:\reactnative\albums\node_modules\axios']
npm ERR!   errno: -4048,
npm ERR!   code: 'EPERM',
npm ERR!   syscall: 'rename',
npm ERR!   path:
npm ERR!    'D:\\reactnative\\albums\\node_modules\\.staging\\axios-29ec864b',
npm ERR!   dest: 'D:\\reactnative\\albums\\node_modules\\axios',
npm ERR!   parent: 'albums' }
npm ERR!
npm ERR! Please try running this command again as root/Administrator.
</code></pre>
",<npm><axios><react-native><npm-install>,0.0,0,1,0,0,0,0,0,0,1
21059,21059,51747628,1,0,1063133,2.0,1.0,0.0,0.0,2018-08-08T13:10:12.947,1.0,1441.0,JS serving and REST API from machine with changing IP address,"<p>I have an app using React that interfaces to a REST server via axios. The REST server (flask) is on the same machine that is serving the build of the JS project. The project being served is the output of <code>npm run build</code>. npm serve is then used to deploy this package. The web interface is then viewed from a remote machine of a different IP. </p>

<p>The issue I have encountered is that the IP of the machine that is serving the site and the REST API may change. How to I go about changing the IP that axios is calling dynamically? At the moment I have a script that searches for the IP string in the js build and replaces it with the machines current IP. </p>

<p>Using utilities like <code>ip</code> have only been returning localhost. I guess I need to find a way to get the IP of who is serving the script?  </p>
",<javascript><reactjs><flask><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
21414,21414,52096400,1,52097415,8206458,1.0,0.0,0.0,0.0,2018-08-30T11:52:41.200,3.0,7385.0,Cannot read property 'pipe' of undefined in node js,"<p>I'm trying to download image using <code>axios</code> and <code>fs</code>
When i run it using node app.js it gives me an error saying pipe 
can't be defined </p>

<blockquote>
  <p>""TypeError: Cannot read property 'pipe' of undefined"".</p>
</blockquote>

<pre><code>const axios = require('axios');
const fs = require('fs');
const Path = require('path');


async function download()
{
    const url ='https://www.google.co.in/imgres'
    const path = Path.resolve(__dirname,'files','image1.jpg')

    const response = axios
    (
        {
        method : 'GET',
        url:url,

        responseType:'stream'
        }
    )

    response.data.pipe(fs.createWriteStream(path))
        return new Promise((resolve,reject)=&gt;{
            response.data.on('end',()=&gt;{
            resolve()
        })

        response.data.on('error',err=&gt;{
            reject(err);
        })
    }).catch();
}

download().then(()=&gt;{
    console.log('download finished');
})
</code></pre>
",<node.js><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
22787,22464,53044553,1,53044636,1564840,1.0,9.0,0.0,0.0,2018-10-29T11:28:08.457,5.0,23649.0,"Axios POST returns ""Network Error"" even if status is 200 and there's a response","<p>I'm using Vue JS 2.5 with Axios: </p>

<pre><code>""vue"": ""^2.5.17"",
""vue-axios"": ""^2.1.4"",
""axios"": ""^0.18.0"",
</code></pre>

<p>I'm trying to make a POST call just like this:</p>

<pre><code>const data = querystring.stringify({
                'email': email,
                'password': password,
                'crossDomain': true, //optional, added by me to test if it helps but it doesn't help
            });

var axiosConfig = {
                    headers: {
                        'Content-Type': 'application/x-www-form-urlencoded',
                        // ""Access-Control-Allow-Origin"": ""*"",
                        'Accept': '*',
                    }
                };

axios.post(url, data, axiosConfig)
                .then((response) =&gt; {
                    console.log('response');
                    console.log(response);
                })
                .catch((error) =&gt; {
                    console.log('error');
                    console.log(error);
                });
</code></pre>

<p>I tried also without the ""axiosConfig"" parameter. But everytime it enters on the catch, with the message: <strong>Error: Network Error</strong></p>

<p>In the browser's Network tab I get a 200 status and a good Response (with a valid json), it basically works but Axios returns error and no response.</p>

<p>The console also outputs this warning: <code>Cross-Origin Request Blocked: The Same Origin Policy disallows reading the remote resource at https://url/api/page. (Reason: CORS header ‘Access-Control-Allow-Origin’ missing).</code></p>

<p>I tried to make the same call from Postman and it works well. The difference is that Axios is sending the headers: ""Origin"" and ""Referrer"" with my localhost:8080, which is different than the API url that I'm calling.</p>

<p>How can I make this call from axios without getting this error? Thanks.</p>

<p><strong>EDIT</strong></p>

<p>It works if I'm using PHP:</p>

<pre><code>$curl = curl_init();

        curl_setopt_array($curl, array(
            CURLOPT_URL =&gt; ""https://myurl"",
            CURLOPT_RETURNTRANSFER =&gt; true,
            CURLOPT_ENCODING =&gt; """",
            CURLOPT_MAXREDIRS =&gt; 10,
            CURLOPT_TIMEOUT =&gt; 30,
            CURLOPT_HTTP_VERSION =&gt; CURL_HTTP_VERSION_1_1,
            CURLOPT_CUSTOMREQUEST =&gt; ""POST"",
            CURLOPT_POSTFIELDS =&gt; ""------WebKitFormBoundaryTrZu0gW\r\nContent-Disposition: form-data; name=\""email\""\r\n\r\nemail\r\n------WebKitFormBoundaryTrZu0gW\r\nContent-Disposition: form-data; name=\""password\""\r\n\r\npassword\r\n------WebKitFormBoundaryTrZu0gW--"",
            CURLOPT_HTTPHEADER =&gt; array(
                ""Postman-Token: 62ad07e5"",
                ""cache-control: no-cache"",
                ""content-type: multipart/form-data; boundary=----WebKitFormBoundaryTrZu0gW"",
                ""email: email"",
                ""password: password""
            ),
        ));

        $response = curl_exec($curl);
        $err = curl_error($curl);

        curl_close($curl);

        if ($err) {
            echo ""cURL Error #:"" . $err;
        } else {
            echo $response;
        }
</code></pre>

<p>I just copy-pasted the generated Postman call and tried it from a different page and it works well. So it's not a CORS problem, it's a problem with my Javascript call.</p>
",<javascript><vue.js><npm><vuejs2><axios>,0.0,0,0,0,1,0,0,0,0,1
23431,23108,53666441,1,53667148,10758842,1.0,0.0,0.0,0.0,2018-12-07T09:13:55.483,0.0,241.0,Crash server node.js,"<p>Good morning,
i'm asking for your help for my project. I want to display rainbow six stats  since this api: <a href=""https://www.npmjs.com/package/rainbowsix-api-node"" rel=""nofollow noreferrer"">https://www.npmjs.com/package/rainbowsix-api-node</a></p>

<p>I created a server node and express, a react's front. My problem: my node server crash stops 3 time out of 5, he is not stable and and I noticed that the r6 server npm solicited works well during off-peak hours.
I run the server with npm start but when i update my react app the server often stops and displays this</p>

<p>after several searches, I do not understand where the problem may come from ; thanks for your help !  </p>

<p>Console return this: </p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>Server is listening on port 5000
undefined:1
&lt;!DOCTYPE html&gt;
^

SyntaxError: Unexpected token &lt; in JSON at position 0

npm ERR! code ELIFECYCLE
npm ERR! errno 1
npm ERR! back@1.0.0 start: `node index`
npm ERR! Exit status 1
npm ERR! 
npm ERR! Failed at the back@1.0.0 start script.
npm ERR! This is probably not a problem with npm. There is likely additional logging output above.</code></pre>
</div>
</div>
</p>

<p>my back's code: </p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const RainbowSixApi = require('rainbowsix-api-node');
const express = require('express');
const app = express();
const port = 5000;
const statsRouter = require('./routes/stats');
const R6 = new RainbowSixApi();

//let username = '&lt;username here&gt;';
let platform = 'ps4';

app.get('/api/stats/:username', (req, res) =&gt; {
  const username = req.params.username;

R6.stats(username, platform).then(response =&gt; {
    res.send(response);
  }).catch(error =&gt; {
    console.error(error)
  });
});


app.use('/api/stats', statsRouter)

app.listen(port, (err) =&gt; {
  if (err) {
    throw new Error('Erreur')
  }
  console.log(`Server is listening on port ${port}`);
});</code></pre>
</div>
</div>
</p>

<p>My React Code</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>class Cards extends Component {

  constructor(props) {
    super(props);
    this.state = {
      statsArray: []
    };
  }

  componentDidMount(){
    const urls =
    [
      '/api/stats/username1',
      '/api/stats/username2',
      '/api/stats/username3',
      '/api/stats/username4',
      '/api/stats/username5',
    ]

    let promiseArray = urls.map(url =&gt; axios.get(url).then(response =&gt; response.data).catch(error =&gt; { console.error(error) }));

    Promise.all(promiseArray)
      .then(statsArray =&gt; this.setState({ statsArray }))
      }</code></pre>
</div>
</div>
</p>
",<node.js><reactjs><express><npm><axios>,0.0,0,0,1,0,0,0,0,0,1
24207,23884,54384896,1,0,9387542,1.0,0.0,0.0,0.0,2019-01-27T03:50:29.563,1.0,7712.0,Handling Redirects with axios in Browser,"<p>How to handle the redirects in axios so as to obtain the redirected URL within the browser, during an API call?</p>

<p>I need to get the <strong>url after redirection</strong> using <em>GET</em></p>

<p><img src=""https://i.stack.imgur.com/jt98Z.png"" alt=""""></p>
",<javascript><node.js><api><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
24452,24129,54610002,1,0,10338992,1.0,5.0,0.0,0.0,2019-02-09T19:37:57.510,0.0,1058.0,Create Node.js app that gets data from api and creates table in html file with that data,"<p>We are working with this API: 
<a href=""https://jsonplaceholder.typicode.com/users"" rel=""nofollow noreferrer"">https://jsonplaceholder.typicode.com/users</a> 
And I need to create a node.js app, that will 
get users list from api and create an html file content from 0 with a table inside it about that users. </p>

<p>I have written down this task with html/css/js with fetch and it works and now I do not know how to do it with node.js.
For now, I only have this code:</p>

<pre><code>const axios = require('axios');
const url = 'https://jsonplaceholder.typicode.com/posts';
axios.get(url)
.then(function (response) {
    //console.log(response.data);
    let arr = [];
    arr = response.data;
    fillTheTable(arr);
  })
.catch((error) =&gt; console.log(error));
</code></pre>
",<node.js><json><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
25166,24843,55250887,1,55251329,9662317,1.0,6.0,0.0,0.0,2019-03-19T22:27:47.793,-2.0,943.0,How to return data with Axios,"<p>I am trying to extract data from an Axios call in Javascript. I can see that the data is being called successfully if I console.log() while inside of this block</p>

<p>Here is a link to a screenshot of console.log() if it is inside the axios call. <a href=""https://i.stack.imgur.com/fxlz8.jpg"" rel=""nofollow noreferrer"">https://i.stack.imgur.com/fxlz8.jpg</a></p>

<p>This data is correct, but I can't access it outside of the axios call.</p>

<pre><code>   const response = await axios
        .get(url, config)
        .then(function(response) {
          data = response.data;
          console.log(data)
        })
</code></pre>

<p>However, I am unable to do anything with the data outside of the getRide_Uber function. How do I extract the response object to use in other parts of my code?</p>

<pre><code>const axios = require(""axios"");

// Use the Uber API to estimate the cost between two
// locations specified via latitude and longitude coordinates.

getRide_Uber = async (addressOrigin, addressDestination) =&gt; {
  let origin = await geocodeAddress(addressOrigin);
  let destination = await geocodeAddress(addressDestination);

  const url = ""https://api.uber.com/v1.2/estimates/price"";

  const config = {
    headers: {
      Authorization: `Token ${process.env.UBER_SERVER_TOKEN}`
    },
    params: {
      start_latitude: origin.lat,
      start_longitude: origin.lon,
      end_latitude: destination.lat,
      end_longitude: destination.lon
    }
  };

  const response = await axios
    .get(url, config)
    .then(function(response) {
      data = response.data;
      return data;
    })
    .catch(function(error) {
      console.log(error);
    });
  return response;
};

// Initial code
// const rideData = getRide_Uber(""Arlington Texas"", ""Fort Worth Texas"");
// const ridePrices = rideData.prices;
// console.log(ridePrices);

// Code suggestion by @mralanlee
const a = (async() =&gt; {
 const result = await getRide_Uber(start, dest);
 return result;
})();

console.log(a); // Console just says &lt;pending&gt;
const prices = a.prices // undefined
</code></pre>

<p>Please let me know if anything needs clarification and I will be happy to explain. Thanks!</p>
",<javascript><node.js><http><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
25748,25425,55830768,1,0,8885775,0.0,3.0,0.0,0.0,2019-04-24T13:05:42.657,0.0,28.0,Importing packages with ReactJs added to a website,"<p>I'm not able to import the axios package using ReactJs integrated to my website. It looks like it's only possible when you create a new react app as in my case I dont have a package file only a package-lock one. What's my problem here and what are my options? I have a django back-end.</p>
",<node.js><django><reactjs><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
25833,25510,55919709,1,0,9957900,0.0,4.0,0.0,0.0,2019-04-30T11:14:35.867,0.0,3449.0,Can Axios set credential option to be 'include',"<p>I'm trying to use Axios on my client to my server running on different port. I had to set credentials = 'include'; because I have my authentication token in my cookie. However, Axios doesn't seem to have that option.</p>

<p>I tried withcredentials = true, but what I need is credentials = 'include'. It didn't work indeed.</p>

<p>I have been using http module of Vue.js and the interceptor looks like, </p>

<pre><code>Vue.http.interceptors.push((request, next) =&gt; {
request.credentials = 'include';
next()})
</code></pre>

<p>and this works fine. But I need to do exactly the same thing for Axios right now, and I have no idea how to.</p>

<p>I tried, </p>

<pre><code>axios.interceptors.request.use(function(config){
config.credentials = true;
return config;}, function(error){})
</code></pre>

<p>but it didn't work.</p>

<p>Than you so much for any help!</p>
",<node.js><vue.js><npm><axios>,0.0,0,0,0,1,0,0,0,0,1
27216,26893,57247415,1,57247471,5120089,3.0,0.0,0.0,0.0,2019-07-29T04:59:21.400,2.0,927.0,where do I install axios in nativescript-vue app?,"<p>I have two package.json files. One at the root of my project and another one in the app directoty(where the vue files are) I'm confused about which one I should use for installing axios. I would also like to know what purpose do each of these serve, which packages should be installed to which one?</p>
",<vue.js><npm><axios><nativescript><nativescript-vue>,0.0,0,0,0,1,0,0,0,0,1
28668,28140,58457828,1,0,7306013,1.0,2.0,0.0,0.0,2019-10-18T20:34:04.483,-1.0,238.0,some vulnerabilities are shown in npm install command,"<p>I'm new to JAVASCRIPT and got this report when invoking <strong>'npm audit command'</strong> after seeing vulnerabilities in npm install command.</p>

<p>what I've done is just adding functionality to my server/client project, added HTTP request(DELETE, POST) in Axios and their respective HTTP response on express.</p>

<p><strong>EDIT</strong> - I've tried using 'npm audit fix' but it says - ""10 vulnerabilities required manual review and could not be updated""</p>

<pre><code>┌──────────────────────────────────────────────────────────────────────────────┐
│                                Manual Review                                 │
│            Some vulnerabilities require your attention to resolve            │
│                                                                              │
│         Visit https://go.npm.me/audit-guide for additional guidance          │
└──────────────────────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/add &gt; @evocateur/pacote &gt;                     │
│               │ @evocateur/npm-registry-fetch &gt; make-fetch-happen &gt;          │
│               │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/create &gt; @evocateur/pacote &gt;                  │
│               │ @evocateur/npm-registry-fetch &gt; make-fetch-happen &gt;          │
│               │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/publish &gt; @evocateur/pacote &gt;                 │
│               │ @evocateur/npm-registry-fetch &gt; make-fetch-happen &gt;          │
│               │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/publish &gt; @evocateur/libnpmaccess &gt;           │
│               │ @evocateur/npm-registry-fetch &gt; make-fetch-happen &gt;          │
│               │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/publish &gt; @evocateur/npm-registry-fetch &gt;     │
│               │ make-fetch-happen &gt; https-proxy-agent                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/publish &gt; @lerna/npm-dist-tag &gt;               │
│               │ @evocateur/npm-registry-fetch &gt; make-fetch-happen &gt;          │
│               │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/publish &gt; @lerna/npm-publish &gt;                │
│               │ @evocateur/libnpmpublish &gt; @evocateur/npm-registry-fetch &gt;   │
│               │ make-fetch-happen &gt; https-proxy-agent                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/add &gt; @evocateur/pacote &gt; make-fetch-happen &gt; │
│               │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/create &gt; @evocateur/pacote &gt;                  │
│               │ make-fetch-happen &gt; https-proxy-agent                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
┌───────────────┬──────────────────────────────────────────────────────────────┐
│ High          │ Machine-In-The-Middle                                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Package       │ https-proxy-agent                                            │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Patched in    │ &gt;=3.0.0                                                      │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Dependency of │ lerna [dev]                                                  │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ Path          │ lerna &gt; @lerna/publish &gt; @evocateur/pacote &gt;                 │
│               │ make-fetch-happen &gt; https-proxy-agent                        │
├───────────────┼──────────────────────────────────────────────────────────────┤
│ More info     │ https://npmjs.com/advisories/1184                            │
└───────────────┴──────────────────────────────────────────────────────────────┘
found 10 high severity vulnerabilities in 43519 scanned packages
  10 vulnerabilities require manual review. See the full report for details.
</code></pre>

<p>seem like they are all quite related to one another but I don't quite understand what is happening here.</p>
",<javascript><node.js><express><npm><axios>,0.0,0,0,1,0,0,0,0,0,1
